timestamp,region,daemon_ip,log_file,file,file_size_bytes,fragment_size_bytes,total_fragments,sources_used,compression,total_time_ms,avg_speed_KB_s,failed_fragments,sources_json
2026-03-17 05:20:09.489,us-east-1,100.31.121.56,"download-100.31.121.56-Acclaim & Response - The Godfather, Best Picture 1972.mkv.log","Acclaim & Response - The Godfather, Best Picture 1972.mkv",9959701,131072,76,1,true,47884,203,0,"[{""source"": ""13.39.21.10:6000"", ""fragments"": 76, ""bytes"": 9959701, ""time_ms"": 47814, ""speed_KB_s"": 203}]"
2026-03-17 05:28:44.639,us-east-1,100.31.121.56,"download-100.31.121.56-Acclaim & Response - The Godfather, Best Picture 1972.mkv.log","Acclaim & Response - The Godfather, Best Picture 1972.mkv",9959701,524288,19,2,false,28576,340,0,"[{""source"": ""32.195.67.201:6001"", ""fragments"": 2, ""bytes"": 1048576, ""time_ms"": 28568, ""speed_KB_s"": 35}, {""source"": ""13.39.21.10:6000"", ""fragments"": 17, ""bytes"": 8911125, ""time_ms"": 19676, ""speed_KB_s"": 442}]"
2026-03-17 05:29:58.654,us-east-1,100.31.121.56,"download-100.31.121.56-Acclaim & Response - The Godfather, Best Picture 1972.mkv.log","Acclaim & Response - The Godfather, Best Picture 1972.mkv",9959701,131072,76,2,true,38933,249,0,"[{""source"": ""32.195.67.201:6001"", ""fragments"": 11, ""bytes"": 1441792, ""time_ms"": 38846, ""speed_KB_s"": 36}, {""source"": ""13.39.21.10:6000"", ""fragments"": 65, ""bytes"": 8517909, ""time_ms"": 38876, ""speed_KB_s"": 213}]"
2026-03-17 05:30:40.879,us-east-1,100.31.121.56,"download-100.31.121.56-Acclaim & Response - The Godfather, Best Picture 1972.mkv.log","Acclaim & Response - The Godfather, Best Picture 1972.mkv",9959701,262144,38,2,true,26205,371,0,"[{""source"": ""32.195.67.201:6001"", ""fragments"": 5, ""bytes"": 1310720, ""time_ms"": 26196, ""speed_KB_s"": 48}, {""source"": ""13.39.21.10:6000"", ""fragments"": 33, ""bytes"": 8648981, ""time_ms"": 25960, ""speed_KB_s"": 325}]"
2026-03-17 05:31:24.183,us-east-1,100.31.121.56,"download-100.31.121.56-Acclaim & Response - The Godfather, Best Picture 1972.mkv.log","Acclaim & Response - The Godfather, Best Picture 1972.mkv",9959701,524288,19,2,true,25378,383,0,"[{""source"": ""32.195.67.201:6001"", ""fragments"": 2, ""bytes"": 1048576, ""time_ms"": 25372, ""speed_KB_s"": 40}, {""source"": ""13.39.21.10:6000"", ""fragments"": 17, ""bytes"": 8911125, ""time_ms"": 20110, ""speed_KB_s"": 432}]"
2026-03-17 05:32:01.870,us-east-1,100.31.121.56,"download-100.31.121.56-Acclaim & Response - The Godfather, Best Picture 1972.mkv.log","Acclaim & Response - The Godfather, Best Picture 1972.mkv",9959701,1048576,10,2,true,28557,340,0,"[{""source"": ""32.195.67.201:6001"", ""fragments"": 1, ""bytes"": 1048576, ""time_ms"": 28550, ""speed_KB_s"": 35}, {""source"": ""13.39.21.10:6000"", ""fragments"": 9, ""bytes"": 8911125, ""time_ms"": 17270, ""speed_KB_s"": 503}]"
2026-03-17 05:32:56.646,us-east-1,100.31.121.56,"download-100.31.121.56-Acclaim & Response - The Godfather, Best Picture 1972.mkv.log","Acclaim & Response - The Godfather, Best Picture 1972.mkv",9959701,2097152,5,2,true,45098,215,0,"[{""source"": ""32.195.67.201:6001"", ""fragments"": 1, ""bytes"": 2097152, ""time_ms"": 45092, ""speed_KB_s"": 45}, {""source"": ""13.39.21.10:6000"", ""fragments"": 4, ""bytes"": 7862549, ""time_ms"": 13145, ""speed_KB_s"": 584}]"
2026-03-17 05:44:42.701,us-east-1,100.31.121.56,"download-100.31.121.56-Acclaim & Response - The Godfather, Best Picture 1972.mkv.log","Acclaim & Response - The Godfather, Best Picture 1972.mkv",9959701,524288,19,3,false,26516,366,0,"[{""source"": ""32.195.67.201:6001"", ""fragments"": 2, ""bytes"": 1048576, ""time_ms"": 25564, ""speed_KB_s"": 40}, {""source"": ""13.39.21.10:6000"", ""fragments"": 15, ""bytes"": 7862549, ""time_ms"": 17815, ""speed_KB_s"": 431}, {""source"": ""13.220.244.217:6002"", ""fragments"": 2, ""bytes"": 1048576, ""time_ms"": 26509, ""speed_KB_s"": 38}]"
2026-03-17 05:46:06.312,us-east-1,100.31.121.56,"download-100.31.121.56-Acclaim & Response - The Godfather, Best Picture 1972.mkv.log","Acclaim & Response - The Godfather, Best Picture 1972.mkv",9959701,131072,76,3,true,34309,283,0,"[{""source"": ""32.195.67.201:6001"", ""fragments"": 12, ""bytes"": 1571093, ""time_ms"": 34300, ""speed_KB_s"": 44}, {""source"": ""13.39.21.10:6000"", ""fragments"": 51, ""bytes"": 6684672, ""time_ms"": 31507, ""speed_KB_s"": 207}, {""source"": ""13.220.244.217:6002"", ""fragments"": 13, ""bytes"": 1703936, ""time_ms"": 33156, ""speed_KB_s"": 50}]"
2026-03-17 05:46:44.085,us-east-1,100.31.121.56,"download-100.31.121.56-Acclaim & Response - The Godfather, Best Picture 1972.mkv.log","Acclaim & Response - The Godfather, Best Picture 1972.mkv",9959701,262144,38,3,true,27452,354,0,"[{""source"": ""32.195.67.201:6001"", ""fragments"": 4, ""bytes"": 1048576, ""time_ms"": 27445, ""speed_KB_s"": 37}, {""source"": ""13.39.21.10:6000"", ""fragments"": 30, ""bytes"": 7862549, ""time_ms"": 23484, ""speed_KB_s"": 326}, {""source"": ""13.220.244.217:6002"", ""fragments"": 4, ""bytes"": 1048576, ""time_ms"": 23386, ""speed_KB_s"": 43}]"
